time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.12000000000000001,-0.00538576576964,0.000268129911371,2.02390005562,0.0200249809049,0.276346674343,0.0,-0.155953488084,0.00879293936375,0.391501647197,0.275393950315,1.5470188187,0.0,399.381727204,466.510045653,494.808041238,504.953547621
0.23999999999999996,-0.060023775272,0.00404689359216,2.08725045376,0.0846512130073,0.78381382372,0.0,-0.863191553686,0.064454781399,0.602272393497,0.680123646863,3.23430222459,0.0,392.290959761,471.905693157,486.887216534,506.132235534
0.36000000000000004,-0.238878014998,0.0177386549282,2.14340273171,0.249745866678,1.47360320294,0.0,-2.1940410755,0.160027224596,0.183384476772,1.4396479292,4.8640528653,0.0,367.602378854,464.711863666,491.428105216,526.989897565
0.48000000000000015,-0.591553284633,0.032272397755,2.08536717607,0.594266459216,2.44604563763,0.0,-3.62033667562,-0.0204594572544,-1.34405842166,2.60576703002,6.74255445616,0.0,313.634971199,462.349319306,512.383520127,556.745694501
0.6000000000000002,-1.05806352055,-0.0253257114035,1.79070231179,1.1105002028,3.8606611578,0.0,-3.81310733039,-1.07300990198,-3.54005023513,3.90419724705,9.13723848017,0.0,243.99941784,478.824454808,545.379001998,603.74112816
0.7200000000000003,-1.42629719468,-0.187164258253,1.28024642843,1.92520821704,5.92729022643,0.0,-2.27655284584,-1.12414489132,-4.89038001652,5.65311469841,12.2200423045,0.0,154.690493968,527.251787497,582.951031568,665.62423424
0.8400000000000004,-1.71287495737,-0.238254686882,0.574641004238,2.84417261554,1.51317673306,0.0,-2.9210990434,-0.0562456787475,-6.82651834102,6.08790773248,13.6897588414,0.0,257.690616077,507.776476185,557.314360168,561.778611258
0.9600000000000005,-2.14819014277,-0.242446889342,0.0,3.5999087995,3.43253006297,0.0,-4.01750005793,0.102935187259,-7.00679282915,5.88199077116,15.0348380007,0.0,169.760558767,559.637429509,563.724707198,609.725453466
